UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW ,YEAR
223320,37,24,4,4,56 ,R,48,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223320,47,31,4,4,22 ,R,29,R,16.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,26.0,R,14.0,R,12.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,2020
223320,48,32,4,4,23 ,R,210,R,121.0,R,89.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,128.0,R,63.0,R,65.0,R,0.0,R,0.0,R,0.0,R,64.0,R,46.0,R,18.0,R,3.0,R,2.0,R,1.0,R,2.0,R,1.0,R,1.0,R,11.0,R,7.0,R,4.0,2020
223427,27,10,4,4,10 ,R,4069,R,2189.0,R,1880.0,R,15.0,R,7.0,R,8.0,R,61.0,R,33.0,R,28.0,R,635.0,R,396.0,R,239.0,R,901.0,R,445.0,R,456.0,R,5.0,R,2.0,R,3.0,R,2212.0,R,1182.0,R,1030.0,R,170.0,R,81.0,R,89.0,R,32.0,R,18.0,R,14.0,R,38.0,R,25.0,R,13.0,2020
223427,29,12,4,4,50 ,R,4069,R,2189.0,R,1880.0,R,15.0,R,7.0,R,8.0,R,61.0,R,33.0,R,28.0,R,635.0,R,396.0,R,239.0,R,901.0,R,445.0,R,456.0,R,5.0,R,2.0,R,3.0,R,2212.0,R,1182.0,R,1030.0,R,170.0,R,81.0,R,89.0,R,32.0,R,18.0,R,14.0,R,38.0,R,25.0,R,13.0,2020
223427,30,13,4,4,29A,R,354,R,144.0,R,210.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,35.0,R,21.0,R,14.0,R,72.0,R,14.0,R,58.0,R,0.0,R,0.0,R,0.0,R,224.0,R,95.0,R,129.0,R,8.0,R,5.0,R,3.0,R,2.0,R,1.0,R,1.0,R,5.0,R,4.0,R,1.0,2020
223427,31,14,4,4,11A,R,15,R,12.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,14.0,R,11.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223427,32,15,4,4,12A,R,339,R,132.0,R,207.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,34.0,R,20.0,R,14.0,R,72.0,R,14.0,R,58.0,R,0.0,R,0.0,R,0.0,R,210.0,R,84.0,R,126.0,R,8.0,R,5.0,R,3.0,R,2.0,R,1.0,R,1.0,R,5.0,R,4.0,R,1.0,2020
223427,33,20,4,4,30 ,R,1781,R,911.0,R,870.0,R,5.0,R,2.0,R,3.0,R,30.0,R,17.0,R,13.0,R,218.0,R,123.0,R,95.0,R,384.0,R,185.0,R,199.0,R,2.0,R,2.0,R,0.0,R,1058.0,R,537.0,R,521.0,R,70.0,R,37.0,R,33.0,R,13.0,R,8.0,R,5.0,R,1.0,R,0.0,R,1.0,2020
223427,35,22,4,4,57 ,R,150,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223427,36,23,4,4,55 ,R,14,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223427,37,24,4,4,56 ,R,136,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223427,47,31,4,4,22 ,R,340,R,173.0,R,167.0,R,2.0,R,1.0,R,1.0,R,5.0,R,3.0,R,2.0,R,28.0,R,14.0,R,14.0,R,97.0,R,53.0,R,44.0,R,0.0,R,0.0,R,0.0,R,195.0,R,96.0,R,99.0,R,10.0,R,4.0,R,6.0,R,2.0,R,1.0,R,1.0,R,1.0,R,1.0,R,0.0,2020
223427,48,32,4,4,23 ,R,1594,R,961.0,R,633.0,R,8.0,R,4.0,R,4.0,R,18.0,R,9.0,R,9.0,R,354.0,R,238.0,R,116.0,R,348.0,R,193.0,R,155.0,R,3.0,R,0.0,R,3.0,R,735.0,R,454.0,R,281.0,R,82.0,R,35.0,R,47.0,R,15.0,R,8.0,R,7.0,R,31.0,R,20.0,R,11.0,2020
223506,2,12,1,1,999,R,280,R,135.0,R,145.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,15.0,R,7.0,R,8.0,R,109.0,R,51.0,R,58.0,R,0.0,R,0.0,R,0.0,R,142.0,R,73.0,R,69.0,R,9.0,R,3.0,R,6.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,3,13,1,1,999,R,77,R,34.0,R,43.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,27.0,R,14.0,R,13.0,R,0.0,R,0.0,R,0.0,R,41.0,R,16.0,R,25.0,R,3.0,R,1.0,R,2.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,4,20,1,1,999,R,65,R,31.0,R,34.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,5.0,R,2.0,R,3.0,R,20.0,R,7.0,R,13.0,R,0.0,R,0.0,R,0.0,R,37.0,R,22.0,R,15.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,18,10,3,3,10 ,R,280,R,135.0,R,145.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,15.0,R,7.0,R,8.0,R,109.0,R,51.0,R,58.0,R,0.0,R,0.0,R,0.0,R,142.0,R,73.0,R,69.0,R,9.0,R,3.0,R,6.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,20,12,3,3,50 ,R,280,R,135.0,R,145.0,R,1.0,R,0.0,R,1.0,R,2.0,R,0.0,R,2.0,R,15.0,R,7.0,R,8.0,R,109.0,R,51.0,R,58.0,R,0.0,R,0.0,R,0.0,R,142.0,R,73.0,R,69.0,R,9.0,R,3.0,R,6.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,21,13,3,3,29A,R,77,R,34.0,R,43.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,2.0,R,2.0,R,27.0,R,14.0,R,13.0,R,0.0,R,0.0,R,0.0,R,41.0,R,16.0,R,25.0,R,3.0,R,1.0,R,2.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,22,14,3,3,11A,R,5,R,4.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,23,15,3,3,12A,R,72,R,30.0,R,42.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,2.0,R,1.0,R,26.0,R,13.0,R,13.0,R,0.0,R,0.0,R,0.0,R,39.0,R,14.0,R,25.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
223506,25,20,3,3,30 ,R,65,R,31.0,R,34.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,5.0,R,2.0,R,3.0,R,20.0,R,7.0,R,13.0,R,0.0,R,0.0,R,0.0,R,37.0,R,22.0,R,15.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,41,31,1,1,999,R,77,R,46.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,45.0,R,25.0,R,20.0,R,0.0,R,0.0,R,0.0,R,28.0,R,19.0,R,9.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,42,32,1,1,999,R,61,R,24.0,R,37.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,17.0,R,5.0,R,12.0,R,0.0,R,0.0,R,0.0,R,36.0,R,16.0,R,20.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,45,31,3,3,22 ,R,77,R,46.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,45.0,R,25.0,R,20.0,R,0.0,R,0.0,R,0.0,R,28.0,R,19.0,R,9.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223506,46,32,3,3,23 ,R,61,R,24.0,R,37.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,17.0,R,5.0,R,12.0,R,0.0,R,0.0,R,0.0,R,36.0,R,16.0,R,20.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223816,27,10,4,4,10 ,R,672,R,283.0,R,389.0,R,2.0,R,0.0,R,2.0,R,13.0,R,5.0,R,8.0,R,185.0,R,73.0,R,112.0,R,196.0,R,85.0,R,111.0,R,6.0,R,5.0,R,1.0,R,176.0,R,72.0,R,104.0,R,62.0,R,26.0,R,36.0,R,17.0,R,10.0,R,7.0,R,15.0,R,7.0,R,8.0,2020
223816,28,11,4,4,45 ,R,2,R,2.0,R,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2020
223816,29,12,4,4,50 ,R,670,R,281.0,R,389.0,R,2.0,R,0.0,R,2.0,R,13.0,R,5.0,R,8.0,R,184.0,R,72.0,R,112.0,R,195.0,R,84.0,R,111.0,R,6.0,R,5.0,R,1.0,R,176.0,R,72.0,R,104.0,R,62.0,R,26.0,R,36.0,R,17.0,R,10.0,R,7.0,R,15.0,R,7.0,R,8.0,2020
223816,30,13,4,4,29A,R,103,R,38.0,R,65.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,25.0,R,7.0,R,18.0,R,25.0,R,8.0,R,17.0,R,1.0,Z,0.0,R,1.0,R,30.0,R,14.0,R,16.0,R,14.0,R,5.0,R,9.0,R,4.0,R,3.0,R,1.0,R,3.0,Z,0.0,R,3.0,2020
223816,31,14,4,4,11A,R,3,Z,0.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,R,0.0,Z,0.0,R,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,2020
223816,32,15,4,4,12A,R,100,R,38.0,R,62.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,24.0,R,7.0,R,17.0,R,24.0,R,8.0,R,16.0,R,1.0,Z,0.0,R,1.0,R,29.0,R,14.0,R,15.0,R,14.0,R,5.0,R,9.0,R,4.0,R,3.0,R,1.0,R,3.0,Z,0.0,R,3.0,2020
223816,33,20,4,4,30 ,R,139,R,67.0,R,72.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,Z,0.0,R,2.0,R,48.0,R,16.0,R,32.0,R,41.0,R,23.0,R,18.0,R,2.0,R,2.0,Z,0.0,R,32.0,R,17.0,R,15.0,R,9.0,R,5.0,R,4.0,R,5.0,R,4.0,R,1.0,R,0.0,R,0.0,Z,0.0,2020
223816,35,22,4,4,57 ,R,58,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223816,37,24,4,4,56 ,R,58,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223816,47,31,4,4,22 ,R,95,R,32.0,R,63.0,R,1.0,Z,0.0,R,1.0,R,6.0,R,3.0,R,3.0,R,19.0,R,8.0,R,11.0,R,33.0,R,10.0,R,23.0,Z,0.0,Z,0.0,Z,0.0,R,24.0,R,5.0,R,19.0,R,9.0,R,4.0,R,5.0,Z,0.0,Z,0.0,Z,0.0,R,3.0,R,2.0,R,1.0,2020
223816,48,32,4,4,23 ,R,333,R,144.0,R,189.0,R,1.0,R,0.0,R,1.0,R,4.0,R,1.0,R,3.0,R,92.0,R,41.0,R,51.0,R,96.0,R,43.0,R,53.0,R,3.0,R,3.0,R,0.0,R,90.0,R,36.0,R,54.0,R,30.0,R,12.0,R,18.0,R,8.0,R,3.0,R,5.0,R,9.0,R,5.0,R,4.0,2020
223898,27,10,4,4,10 ,R,392,R,188.0,R,204.0,R,3.0,R,3.0,R,0.0,R,8.0,R,7.0,R,1.0,R,62.0,R,37.0,R,25.0,R,122.0,R,42.0,R,80.0,R,11.0,R,8.0,R,3.0,R,160.0,R,77.0,R,83.0,R,18.0,R,9.0,R,9.0,R,2.0,R,2.0,R,0.0,R,6.0,R,3.0,R,3.0,2020
223898,29,12,4,4,50 ,R,392,R,188.0,R,204.0,R,3.0,R,3.0,R,0.0,R,8.0,R,7.0,R,1.0,R,62.0,R,37.0,R,25.0,R,122.0,R,42.0,R,80.0,R,11.0,R,8.0,R,3.0,R,160.0,R,77.0,R,83.0,R,18.0,R,9.0,R,9.0,R,2.0,R,2.0,R,0.0,R,6.0,R,3.0,R,3.0,2020
223898,30,13,4,4,29A,R,127,R,51.0,R,76.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,19.0,R,11.0,R,8.0,R,45.0,R,8.0,R,37.0,R,1.0,R,1.0,R,0.0,R,52.0,R,24.0,R,28.0,R,4.0,R,2.0,R,2.0,R,2.0,R,2.0,R,0.0,R,2.0,R,2.0,R,0.0,2020
223898,31,14,4,4,11A,R,13,R,8.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,8.0,R,5.0,R,3.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223898,32,15,4,4,12A,R,114,R,43.0,R,71.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,19.0,R,11.0,R,8.0,R,42.0,R,7.0,R,35.0,R,1.0,R,1.0,R,0.0,R,44.0,R,19.0,R,25.0,R,4.0,R,2.0,R,2.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,2020
223898,33,20,4,4,30 ,R,106,R,63.0,R,43.0,R,1.0,R,1.0,R,0.0,R,2.0,R,2.0,R,0.0,R,21.0,R,15.0,R,6.0,R,27.0,R,13.0,R,14.0,R,2.0,R,1.0,R,1.0,R,48.0,R,28.0,R,20.0,R,5.0,R,3.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223898,35,22,4,4,57 ,R,88,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223898,36,23,4,4,55 ,R,11,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223898,37,24,4,4,56 ,R,77,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223898,47,31,4,4,22 ,R,22,R,7.0,R,15.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,9.0,R,2.0,R,7.0,R,0.0,R,0.0,R,0.0,R,10.0,R,4.0,R,6.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223898,48,32,4,4,23 ,R,137,R,67.0,R,70.0,R,2.0,R,2.0,R,0.0,R,4.0,R,4.0,R,0.0,R,20.0,R,10.0,R,10.0,R,41.0,R,19.0,R,22.0,R,8.0,R,6.0,R,2.0,R,50.0,R,21.0,R,29.0,R,8.0,R,4.0,R,4.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,2020
223922,27,10,4,4,10 ,R,258,R,138.0,R,120.0,R,2.0,R,2.0,R,0.0,R,1.0,R,0.0,R,1.0,R,23.0,R,13.0,R,10.0,R,66.0,R,30.0,R,36.0,R,0.0,R,0.0,R,0.0,R,134.0,R,71.0,R,63.0,R,0.0,R,0.0,R,0.0,R,21.0,R,14.0,R,7.0,R,11.0,R,8.0,R,3.0,2020
223922,29,12,4,4,50 ,R,258,R,138.0,R,120.0,R,2.0,R,2.0,R,0.0,R,1.0,R,0.0,R,1.0,R,23.0,R,13.0,R,10.0,R,66.0,R,30.0,R,36.0,R,0.0,R,0.0,R,0.0,R,134.0,R,71.0,R,63.0,R,0.0,R,0.0,R,0.0,R,21.0,R,14.0,R,7.0,R,11.0,R,8.0,R,3.0,2020
223922,30,13,4,4,29A,R,111,R,53.0,R,58.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,8.0,R,4.0,R,4.0,R,28.0,R,12.0,R,16.0,R,0.0,R,0.0,R,0.0,R,66.0,R,33.0,R,33.0,R,0.0,R,0.0,R,0.0,R,8.0,R,3.0,R,5.0,R,1.0,R,1.0,R,0.0,2020
223922,31,14,4,4,11A,R,36,R,22.0,R,14.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,9.0,R,7.0,R,2.0,R,0.0,R,0.0,R,0.0,R,25.0,R,14.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223922,32,15,4,4,12A,R,75,R,31.0,R,44.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,R,19.0,R,5.0,R,14.0,R,0.0,R,0.0,R,0.0,R,41.0,R,19.0,R,22.0,R,0.0,R,0.0,R,0.0,R,7.0,R,2.0,R,5.0,R,1.0,R,1.0,R,0.0,2020
223922,33,20,4,4,30 ,R,52,R,26.0,R,26.0,R,1.0,R,1.0,R,0.0,R,1.0,R,0.0,R,1.0,R,3.0,R,0.0,R,3.0,R,21.0,R,10.0,R,11.0,R,0.0,R,0.0,R,0.0,R,25.0,R,14.0,R,11.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223922,35,22,4,4,57 ,R,90,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223922,36,23,4,4,55 ,R,26,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223922,37,24,4,4,56 ,R,64,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
223922,47,31,4,4,22 ,R,2,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
223922,48,32,4,4,23 ,R,93,R,59.0,R,34.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,12.0,R,9.0,R,3.0,R,17.0,R,8.0,R,9.0,R,0.0,R,0.0,R,0.0,R,41.0,R,24.0,R,17.0,R,0.0,R,0.0,R,0.0,R,12.0,R,10.0,R,2.0,R,10.0,R,7.0,R,3.0,2020
224110,27,10,4,4,10 ,R,792,R,400.0,R,392.0,R,7.0,R,4.0,R,3.0,R,13.0,R,10.0,R,3.0,R,56.0,R,25.0,R,31.0,R,207.0,R,101.0,R,106.0,R,2.0,R,0.0,R,2.0,R,465.0,R,247.0,R,218.0,R,26.0,R,8.0,R,18.0,R,5.0,R,3.0,R,2.0,R,11.0,R,2.0,R,9.0,2020
224110,28,11,4,4,45 ,R,2,R,2.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
224110,29,12,4,4,50 ,R,790,R,398.0,R,392.0,R,7.0,R,4.0,R,3.0,R,13.0,R,10.0,R,3.0,R,56.0,R,25.0,R,31.0,R,206.0,R,100.0,R,106.0,R,2.0,R,0.0,R,2.0,R,464.0,R,246.0,R,218.0,R,26.0,R,8.0,R,18.0,R,5.0,R,3.0,R,2.0,R,11.0,R,2.0,R,9.0,2020
224110,30,13,4,4,29A,R,158,R,55.0,R,103.0,R,3.0,R,1.0,R,2.0,R,1.0,R,0.0,R,1.0,R,10.0,R,5.0,R,5.0,R,39.0,R,13.0,R,26.0,R,0.0,R,0.0,R,0.0,R,96.0,R,35.0,R,61.0,R,5.0,R,0.0,R,5.0,R,2.0,R,1.0,R,1.0,R,2.0,R,0.0,R,2.0,2020
224110,31,14,4,4,11A,R,16,R,6.0,R,10.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,10.0,R,3.0,R,7.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,2020
224110,32,15,4,4,12A,R,142,R,49.0,R,93.0,R,2.0,R,0.0,R,2.0,R,1.0,R,0.0,R,1.0,R,10.0,R,5.0,R,5.0,R,36.0,R,12.0,R,24.0,R,0.0,R,0.0,R,0.0,R,86.0,R,32.0,R,54.0,R,5.0,R,0.0,R,5.0,R,0.0,R,0.0,R,0.0,R,2.0,R,0.0,R,2.0,2020
224110,33,20,4,4,30 ,R,183,R,101.0,R,82.0,R,3.0,R,2.0,R,1.0,R,3.0,R,3.0,R,0.0,R,11.0,R,7.0,R,4.0,R,41.0,R,21.0,R,20.0,R,0.0,R,0.0,R,0.0,R,119.0,R,67.0,R,52.0,R,6.0,R,1.0,R,5.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2020
224110,35,22,4,4,57 ,R,73,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
224110,36,23,4,4,55 ,R,13,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
224110,37,24,4,4,56 ,R,60,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2020
224110,47,31,4,4,22 ,R,87,R,42.0,R,45.0,R,1.0,R,1.0,R,0.0,R,3.0,R,3.0,Z,0.0,R,10.0,R,3.0,R,7.0,R,28.0,R,12.0,R,16.0,R,0.0,R,0.0,R,0.0,R,41.0,R,21.0,R,20.0,R,3.0,R,2.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,2020
224110,48,32,4,4,23 ,R,362,R,200.0,R,162.0,R,0.0,R,0.0,R,0.0,R,6.0,R,4.0,R,2.0,R,25.0,R,10.0,R,15.0,R,98.0,R,54.0,R,44.0,R,2.0,R,0.0,R,2.0,R,208.0,R,123.0,R,85.0,R,12.0,R,5.0,R,7.0,R,3.0,R,2.0,R,1.0,R,8.0,R,2.0,R,6.0,2020
224147,2,12,1,1,999,R,1908,R,761.0,R,1147.0,R,7.0,R,3.0,R,4.0,R,45.0,R,19.0,R,26.0,R,127.0,R,46.0,R,81.0,R,972.0,R,382.0,R,590.0,R,0.0,R,0.0,R,0.0,R,675.0,R,278.0,R,397.0,R,38.0,R,15.0,R,23.0,R,12.0,R,3.0,R,9.0,R,32.0,R,15.0,R,17.0,2020
224147,3,13,1,1,999,R,711,R,246.0,R,465.0,R,0.0,R,0.0,R,0.0,R,21.0,R,8.0,R,13.0,R,38.0,R,12.0,R,26.0,R,337.0,R,121.0,R,216.0,R,0.0,R,0.0,R,0.0,R,277.0,R,90.0,R,187.0,R,14.0,R,4.0,R,10.0,R,5.0,R,1.0,R,4.0,R,19.0,R,10.0,R,9.0,2020
224147,4,20,1,1,999,R,827,R,333.0,R,494.0,R,5.0,R,1.0,R,4.0,R,22.0,R,10.0,R,12.0,R,70.0,R,26.0,R,44.0,R,426.0,R,166.0,R,260.0,R,0.0,R,0.0,R,0.0,R,283.0,R,123.0,R,160.0,R,14.0,R,5.0,R,9.0,R,5.0,R,0.0,R,5.0,R,2.0,R,2.0,R,0.0,2020
